CÓDIGO_UPE,PROGRAMA_DONO,NUMERO_AGENCIA,NOME_AGENCIA,REGIAO,UF,CIDADE,CONSTRUTORA,GRUPO,ID,NOME,UNIDADE,TIPO,GRUPO,COMENTÁRIO,QUANTIDADE,PRECO PAGO,VALOR TOTAL PAGO,PRECO LPU,VALOR TOTAL LPU,DIFERENÇA TOTAL,DISCREPÂNCIA PERCENTUAL,STATUS CONCILIAÇÃO,SOURCE_FILE,SHEET_NAME_orc
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3176,LATEX PVA MASSA CORRIDA,M2,EXECUCAO DE OBRA,GRUPO1,,58.0,190.5,11049.0,154.28,8948.24,2100.76,23.476795436868038,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3177,RESTAURACAO DE FORRO GESSO,UN,EXECUCAO DE OBRA,GRUPO1,,102.0,96.52,9845.039999999999,96.06,9798.12,46.919999999998254,0.47886737455755035,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3179,LATEX PVA MASSA CORRIDA,UN,EXECUCAO DE OBRA,GRUPO1,,7.0,64.58,452.06,154.28,1079.96,-627.9000000000001,-58.141042260824484,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3180,PASSAGEM DE CABO UTP CAT6,M2,EXECUCAO DE OBRA,GRUPO1,,163.0,164.73,26850.989999999998,89.48,14585.24,12265.749999999998,84.09700491729994,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3181,PINTURA ACRILICA PAREDES,M2,EXECUCAO DE OBRA,GRUPO1,,10.0,41.83,418.29999999999995,240.59,2405.9,-1987.6000000000001,-82.61357496155284,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3182,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,95.0,102.05,9694.75,129.02,12256.900000000001,-2562.1500000000015,-20.903735854906223,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3183,PINTURA ACRILICA PAREDES,UN,EXECUCAO DE OBRA,GRUPO1,,40.0,187.63,7505.2,240.59,9623.6,-2118.4000000000005,-22.012552475165222,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3184,PASSAGEM DE CABO UTP CAT6,M,EXECUCAO DE OBRA,GRUPO1,,72.0,235.25,16938.0,89.48,6442.56,10495.439999999999,162.90791238265533,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3186,CABO CAT6 - VERMELHO,M2,EXECUCAO DE OBRA,GRUPO1,,49.0,104.35,5113.15,56.26,2756.74,2356.41,85.47813722004976,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3187,LATEX PVA MASSA CORRIDA,UN,EXECUCAO DE OBRA,GRUPO1,,164.0,59.33,9730.119999999999,154.28,25301.920000000002,-15571.800000000003,-61.54394607207675,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,DEMOLICAO DE ALVENARIA,M,EXECUCAO DE OBRA,GRUPO1,,33.0,66.94,2209.02,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3189,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,60.0,149.9,8994.0,129.02,7741.200000000001,1252.7999999999993,16.183537436056415,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,PASSAGEM DE CABO UTP CAT6,M2,EXECUCAO DE OBRA,GRUPO1,,38.0,75.1,2853.7999999999997,89.48,3400.2400000000002,-546.4400000000005,-16.07063030844883,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3191,LATEX PVA MASSA CORRIDA,UN,EXECUCAO DE OBRA,GRUPO1,,34.0,217.68,7401.12,154.28,5245.52,2155.5999999999995,41.0941145968369,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3194,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,12.0,236.79,2841.48,129.02,1548.2400000000002,1293.2399999999998,83.52968532010539,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3195,FURO EM CONCRETO,M,EXECUCAO DE OBRA,GRUPO1,,8.0,163.69,1309.52,62.53,500.24,809.28,161.778346393731,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,LATEX PVA MASSA CORRIDA,M,EXECUCAO DE OBRA,GRUPO1,,17.0,155.21,2638.57,154.28,2622.76,15.809999999999945,0.6028001037075426,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3199,PINTURA ACRILICA PAREDES,M2,EXECUCAO DE OBRA,GRUPO1,,30.0,199.93,5997.900000000001,240.59,7217.7,-1219.7999999999993,-16.900120537013166,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3200,FIXACAO DE PERFILADO METALICO,M2,EXECUCAO DE OBRA,GRUPO1,,59.0,112.08,6612.72,130.1,7675.9,-1063.1799999999994,-13.850883935434274,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3201,FIXACAO DE PERFILADO METALICO,M2,EXECUCAO DE OBRA,GRUPO1,,81.0,83.64,6774.84,130.1,10538.1,-3763.26,-35.71099154496542,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3202,REGULARIZACAO DE PISO,M2,EXECUCAO DE OBRA,GRUPO1,,22.0,30.08,661.76,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3204,CABO CAT6 - VERMELHO,UN,EXECUCAO DE OBRA,GRUPO1,,91.0,37.58,3419.7799999999997,56.26,5119.66,-1699.88,-33.202986135798085,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3205,FIXACAO DE PERFILADO METALICO,M2,EXECUCAO DE OBRA,GRUPO1,,154.0,242.35,37321.9,130.1,20035.399999999998,17286.500000000004,86.27978478093776,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,124.0,45.44,5634.5599999999995,129.02,15998.480000000001,-10363.920000000002,-64.78065416214541,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3208,RESTAURACAO DE FORRO GESSO,UN,EXECUCAO DE OBRA,GRUPO1,,160.0,243.84,39014.4,96.06,15369.6,23644.800000000003,153.84134915677703,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3209,LIMPEZA FINAL DE OBRA,UN,EXECUCAO DE OBRA,GRUPO1,,47.0,72.72,3417.84,101.64,4777.08,-1359.2399999999998,-28.453364817001177,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3210,CABO CAT6 - VERMELHO,M2,EXECUCAO DE OBRA,GRUPO1,,37.0,51.9,1920.3,56.26,2081.62,-161.31999999999994,-7.749733380732311,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3211,LIMPEZA FINAL DE OBRA,M2,EXECUCAO DE OBRA,GRUPO1,,136.0,30.21,4108.56,101.64,13823.04,-9714.48,-70.27744982290436,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3213,FORRO GESSO ACARTONADO,M2,EXECUCAO DE OBRA,GRUPO1,,159.0,46.09,7328.31,61.08,9711.72,-2383.409999999999,-24.541584806810732,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3215,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,29.0,91.53,2654.37,129.02,3741.5800000000004,-1087.2100000000005,-29.05751046349404,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3216,LIMPEZA FINAL DE OBRA,M,EXECUCAO DE OBRA,GRUPO1,,102.0,18.99,1936.9799999999998,101.64,10367.28,-8430.300000000001,-81.31641086186542,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,ANDAIME TUBULAR,M,EXECUCAO DE OBRA,GRUPO1,,197.0,236.77,46643.69,138.86,27355.420000000002,19288.27,70.50986605213883,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,RESTAURACAO DE FORRO GESSO,UN,EXECUCAO DE OBRA,GRUPO1,,5.0,18.24,91.19999999999999,96.06,480.3,-389.1,-81.01186758276077,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,CABO CAT6 - VERMELHO,UN,EXECUCAO DE OBRA,GRUPO1,,104.0,111.89,11636.56,56.26,5851.04,5785.5199999999995,98.88019907571987,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3222,FORRO GESSO ACARTONADO,M,EXECUCAO DE OBRA,GRUPO1,,159.0,49.59,7884.81,61.08,9711.72,-1826.909999999999,-18.81139489194498,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3223,PINTURA ACRILICA PAREDES,M2,EXECUCAO DE OBRA,GRUPO1,,151.0,66.88,10098.88,240.59,36329.090000000004,-26230.210000000006,-72.20167089238956,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,RESTAURACAO DE FORRO GESSO,M,EXECUCAO DE OBRA,GRUPO1,,57.0,188.48,10743.359999999999,96.06,5475.42,5267.939999999999,96.21070164480531,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,INSTALACAO DE PONTO ELETRICO,UN,EXECUCAO DE OBRA,GRUPO1,,131.0,35.59,4662.290000000001,129.02,16901.620000000003,-12239.330000000002,-72.41512943729654,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3228,DEMOLICAO DE ALVENARIA,UN,EXECUCAO DE OBRA,GRUPO1,,194.0,127.58,24750.52,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3229,PASSAGEM DE CABO UTP CAT6,UN,EXECUCAO DE OBRA,GRUPO1,,160.0,161.74,25878.4,89.48,14316.800000000001,11561.6,80.75547608404112,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3230,REGULARIZACAO DE PISO,M2,EXECUCAO DE OBRA,GRUPO1,,162.0,121.48,19679.760000000002,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3231,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,116.0,83.12,9641.92,129.02,14966.320000000002,-5324.4000000000015,-35.57587970857232,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3233,DEMOLICAO DE ALVENARIA,UN,EXECUCAO DE OBRA,GRUPO1,,116.0,224.8,26076.800000000003,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3234,PASSAGEM DE CABO UTP CAT6,M,EXECUCAO DE OBRA,GRUPO1,,16.0,129.33,2069.28,89.48,1431.68,637.6000000000001,44.53509164059008,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3235,FIXACAO DE PERFILADO METALICO,M2,EXECUCAO DE OBRA,GRUPO1,,45.0,130.1,5854.5,130.1,5854.5,0.0,0.0,OK,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3237,DEMOLICAO DE ALVENARIA,M,EXECUCAO DE OBRA,GRUPO1,,14.0,172.29,2412.06,,,,,Sem base LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3238,LATEX PVA MASSA CORRIDA,UN,EXECUCAO DE OBRA,GRUPO1,,73.0,172.17,12568.41,154.28,11262.44,1305.9699999999993,11.595799844438677,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3239,PASSAGEM DE CABO UTP CAT6,M2,EXECUCAO DE OBRA,GRUPO1,,150.0,88.67,13300.5,89.48,13422.0,-121.5,-0.9052302190433617,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3240,LIMPEZA FINAL DE OBRA,UN,EXECUCAO DE OBRA,GRUPO1,,34.0,168.24,5720.16,101.64,3455.76,2264.3999999999996,65.52538370720188,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3241,PINTURA ACRILICA PAREDES,UN,EXECUCAO DE OBRA,GRUPO1,,33.0,199.58,6586.14,240.59,7939.47,-1353.33,-17.045596242570348,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3242,LIMPEZA FINAL DE OBRA,UN,EXECUCAO DE OBRA,GRUPO1,,172.0,30.62,5266.64,101.64,17482.08,-12215.440000000002,-69.8740653286108,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3243,RETIRADA DE FORRO MANUAL,M2,EXECUCAO DE OBRA,GRUPO1,,197.0,90.7,17867.9,229.3,45172.100000000006,-27304.200000000004,-60.44483209768862,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3244,LATEX PVA MASSA CORRIDA,M,EXECUCAO DE OBRA,GRUPO1,,26.0,212.35,5521.099999999999,154.28,4011.28,1509.8199999999993,37.63935701322269,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3245,INSTALACAO DE PONTO ELETRICO,M2,EXECUCAO DE OBRA,GRUPO1,,197.0,168.19,33133.43,129.02,25416.940000000002,7716.489999999998,30.359634165245687,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBB-3246,RETIRADA DE FORRO MANUAL,UN,EXECUCAO DE OBRA,GRUPO1,,43.0,194.61,8368.230000000001,229.3,9859.9,-1491.6699999999983,-15.128652420409928,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,CABO CAT6 - VERMELHO,UN,EXECUCAO DE OBRA,GRUPO1,,114.0,182.14,20763.96,56.26,6413.639999999999,14350.32,223.746889441877,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3248,ANDAIME TUBULAR,UN,EXECUCAO DE OBRA,GRUPO1,,121.0,65.88,7971.48,138.86,16802.06,-8830.580000000002,-52.55653175860579,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,NAO LPU,LIMPEZA FINAL DE OBRA,UN,EXECUCAO DE OBRA,GRUPO1,,119.0,246.23,29301.37,101.64,12095.16,17206.21,142.2569854388036,Para ressarcimento,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
190245,C379 - AMPLIFIACAO WIFI,3893,LONDRINA AV-TIRADENTES,SUDESTE,SP,SÃO PAULO,FG EMPREIT. MAO DE OBRA LTDA PU_SUL,GRUPO1,OBA-3250,PINTURA ACRILICA PAREDES,M2,EXECUCAO DE OBRA,GRUPO1,,155.0,205.69,31881.95,240.59,37291.45,-5409.499999999996,-14.506006068415136,Abaixo LPU,SAMPLE_PADRAO2_ELLO_NU_NORDESTE.XLSX,LPU
